nom_dep,nom_prov,nom_dist,nom_ccpp,objectid,ubigeo_ccpp,compl_encuesta,tipo_encuesta,p94_ccppesce,tipo_ccpp,vivitotal,vivitot_hab,pobl_total,vivicon_conex,poblcon_accesoserv,tenen_serv,sinserv_formabast,p105_tienesistagua,p107_cuentasistdispexcr,p107a_realizdispexcr,p107a_realizdispexcr_pozocieg,lat,lng
ANCASH,SANTA,CHIMBOTE,PAMPA EL TORO,325650,0218010060,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,400,0,1200,0,0,Sin servicio,Otro,No,No,Si,No,-8.98647699999998,-78.49829799999998
ANCASH,SANTA,CHIMBOTE,NUEVA ESPERANZA,325652,0218010062,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,70,0,300,0,0,Sin servicio,Otro,No,No,Si,No,-8.960073000000023,-78.47738299999997
ANCASH,SANTA,CHIMBOTE,CAHUIDE,325653,0218010063,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,120,0,600,0,0,Sin servicio,Otro,No,No,Si,No,-8.937735999999973,-78.491851
ANCASH,SANTA,CHIMBOTE,AMAUTA,325655,0218010065,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,360,0,2000,0,0,Sin servicio,Otro,No,No,Si,No,-8.91292900000002,-78.51832100000001
ANCASH,SANTA,CHIMBOTE,LA LAGUNA,325657,0218010067,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,40,0,150,0,0,Sin servicio,Otro,No,No,Si,No,-8.858686999999975,-78.55763100000001
ANCASH,SANTA,CHIMBOTE,ZARUMILLA,325658,0218010068,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,16,0,64,0,0,Sin servicio,Otro,No,No,Si,No,-8.890835999999979,-78.45211599999999
ANCASH,SANTA,CHIMBOTE,LABORCITO,325670,0218010080,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,60,0,200,0,0,Sin servicio,Otro,No,No,Si,No,-8.912457000000018,-78.52450399999998
ANCASH,SANTA,CHIMBOTE,NUEVO VINZOS,325671,0218010081,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,350,0,600,0,0,Sin servicio,Otro,No,No,Si,No,-8.860930999999994,-78.53353299999998
ANCASH,SANTA,CHIMBOTE,EL POZO,325672,0218010082,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,45,0,300,0,0,Sin servicio,Otro,No,No,Si,No,-8.95483200000001,-78.46527600000002
ANCASH,SANTA,CHIMBOTE,LAS FLORES,325673,0218010083,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,100,0,500,0,0,Sin servicio,Otro,No,No,Si,No,-9.040325999999993,-78.52137099999999
ANCASH,SANTA,NEPEÑA,LA CARBONERA,326012,0218060017,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,10,0,0,Sin servicio,Otro,No,No,Si,No,-9.163992000000007,-78.37451499999997
ANCASH,SANTA,NEPEÑA,PAN DE AZUCAR,326030,0218060035,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,12,0,0,Sin servicio,Otro,No,No,No,Si,-9.177734999999984,-78.38661200000001
ANCASH,SANTA,NEPEÑA,RECICLADORES LA CARBONERA,326037,0218060043,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,7,16,0,0,Sin servicio,Otro,No,No,No,Si,-9.178207999999984,-78.43606599999998
ANCASH,SANTA,NUEVO CHIMBOTE,TANGAY BAJO,326069,0218090003,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,0,32,0,0,Sin servicio,Otro,No,No,Si,No,-9.088578999999982,-78.52062999999998
ANCASH,SANTA,NUEVO CHIMBOTE,NUEVO HORIZONTE,326080,0218090018,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,246,0,1195,0,0,Sin servicio,Otro,No,No,Si,No,-9.079408999999998,-78.490994
ANCASH,SANTA,NUEVO CHIMBOTE,CESAR VALLEJO,326091,0218090030,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,0,32,0,0,Sin servicio,Otro,No,No,Si,No,-9.078929000000016,-78.42520200000001
ANCASH,SIHUAS,CASHAPAMPA,CHOQUEBAMBA,326161,0219040019,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,10,20,0,0,Sin servicio,Otro,No,No,No,Si,-8.578677000000027,-77.66036300000002
ANCASH,YUNGAY,QUILLO,CANO CHICO,326759,0220050080,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,15,90,0,0,Sin servicio,Otro,No,No,No,Si,-9.350776999999994,-78.00161700000001
ANCASH,YUNGAY,YANAMA,HUARAWYA,326840,0220080021,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,26,24,72,0,0,Sin servicio,Otro,No,No,Si,Si,-9.008312999999987,-77.51078000000001
ANCASH,YUNGAY,YANAMA,COLLO,326868,0220080051,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,11,36,0,0,Sin servicio,Otro,No,No,Si,Si,-9.00573700000001,-77.52402799999999
APURIMAC,ABANCAY,ABANCAY,CHAUPICRUZ,326935,030101,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,19,19,67,0,0,Sin servicio,Otro,No,Si,,,-13.662568000000022,-72.87597399999999
APURIMAC,ABANCAY,LAMBRAMA,CHUA,327267,0301060003,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,21,16,28,0,0,Sin servicio,Otro,No,No,Si,No,-13.73155300000002,-72.73204199999998
APURIMAC,ABANCAY,LAMBRAMA,TAMBURQUI,327275,0301060011,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,18,15,29,0,0,Sin servicio,Otro,No,Si,,,-13.766984999999977,-72.84178300000002
APURIMAC,ABANCAY,LAMBRAMA,HUACHACPAMPA,327285,0301060021,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,16,8,15,0,0,Sin servicio,Otro,No,No,Si,Si,-13.79498000000001,-72.861942
APURIMAC,ABANCAY,LAMBRAMA,CHACULLA,327308,0301060046,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,3,6,0,0,Sin servicio,Otro,No,Si,,,-13.791969999999992,-72.864192
APURIMAC,ABANCAY,LAMBRAMA,USHA,327312,0301060050,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,12,23,0,0,Sin servicio,Otro,No,Si,,,-13.762032999999974,-72.85927199999998
APURIMAC,ABANCAY,LAMBRAMA,CCARAHUINCHA,327316,0301060054,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,7,15,0,0,Sin servicio,Otro,No,Si,,,-13.738710000000026,-72.86693700000001
APURIMAC,ABANCAY,LAMBRAMA,LAYAMPATA,327319,0301060057,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,5,0,0,Sin servicio,Otro,No,Si,,,-13.71694500000001,-72.863633
APURIMAC,ANDAHUAYLAS,KISHUARA,LLACTABAMBA,327795,0302070030,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,23,22,86,0,0,Sin servicio,Otro,No,No,Si,No,-13.652235000000019,-73.13869499999998
APURIMAC,ANDAHUAYLAS,PACOBAMBA,JUAN VELASCO ALVARADO,327856,0302080035,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,58,35,77,0,0,Sin servicio,Otro,No,No,Si,Si,-13.607034999999996,-73.05842799999999
APURIMAC,AYMARAES,CHALHUANCA,CCOMPECCPATA,328980,0304010055,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,1,2,0,0,Sin servicio,Otro,No,No,No,Si,-14.274839999999983,-73.2656
APURIMAC,AYMARAES,COTARUSE,SICUYA,329246,0304060093,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,Si,Si,-14.823060999999996,-73.466316
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,PISCOBAMBA,329347,0304080007,SI,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,2,4,4,2,Sin servicio,Otro,No,Si,,,-14.116660000000024,-73.19595500000003
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,CCAQUECURO,330369,0305060079,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,16,40,0,0,Sin servicio,Otro,No,No,Si,No,-14.193795000000023,-72.34598299999999
AREQUIPA,AREQUIPA,CERRO COLORADO,LA ESTRELLA DEL CURAL,331226,0401040008,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,250,0,900,0,0,Sin servicio,Otro,No,No,Si,No,-16.357950000000017,-71.61054999999999
AREQUIPA,AREQUIPA,CHARACATO,CHUJAL,331240,0401050014,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,3,0,0,Sin servicio,Otro,No,No,No,Si,-16.447585000000004,-71.33217200000001
AREQUIPA,AREQUIPA,MOLLEBAYA,EL HORNO,331342,0401110003,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,15,30,0,0,Sin servicio,Otro,No,No,Si,No,-16.488873000000012,-71.46006499999999
AREQUIPA,AREQUIPA,MOLLEBAYA,LUNA,331345,0401110006,SI,Hijo,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,4,3,4,Sin servicio,Otro,No,No,Si,No,-16.49212799999998,-71.468997
AREQUIPA,AREQUIPA,MOLLEBAYA,GIRIGUAYA,331346,0401110007,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,200,4,7,0,0,Sin servicio,Otro,No,No,Si,No,-16.491595000000018,-71.45515499999999
AREQUIPA,AREQUIPA,POCSI,SENEGUILLA,331356,0401130002,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-16.473762000000022,-71.33853299999998
AREQUIPA,AREQUIPA,POCSI,SOLABAYA,331366,0401130014,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,Otro,No,No,No,Si,-16.49016499999999,-71.34434499999998
AREQUIPA,AREQUIPA,POLOBAYA,PEÑA BLANCA,331368,0401140002,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-16.542966999999976,-71.29921300000001
AREQUIPA,AREQUIPA,POLOBAYA,CHUJUMOLLE,331369,0401140003,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-16.54857800000002,-71.29892999999998
AREQUIPA,AREQUIPA,POLOBAYA,ALTO HORNILLOS,331387,0401140021,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,4,0,0,Sin servicio,Otro,No,No,No,Si,-16.603520000000003,-71.40372000000002
AREQUIPA,AREQUIPA,POLOBAYA,PARANAY,331389,0401140023,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,4,0,0,Sin servicio,Otro,No,No,No,Si,-16.643160000000023,-71.30869000000001
AREQUIPA,AREQUIPA,POLOBAYA,TASATA BAJA,331390,0401140024,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,14,4,11,0,0,Sin servicio,Otro,No,No,No,Si,-16.660382000000027,-71.30141700000001
AREQUIPA,AREQUIPA,POLOBAYA,CAMBAYA,331392,0401140026,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-16.745709999999974,-71.32366000000002
AREQUIPA,AREQUIPA,POLOBAYA,LAS HACIENDAS,331399,0401140034,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,4,0,0,Sin servicio,Otro,No,No,No,Si,-16.57234699999998,-71.38281
AREQUIPA,AREQUIPA,QUEQUEÑA,QUEBRADA HONDA,331415,0401150002,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Pequeña ciudad,4459,4090,4434,0,0,Sin servicio,Otro,No,No,Si,No,-16.522250999999983,-71.49143299999997
AREQUIPA,AREQUIPA,SABANDIA,CALLAPA ROSELL (ROSELL),331432,0401160009,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,0,3,0,0,Sin servicio,Otro,No,No,No,Si,-16.451291000000026,-71.48005699999999
AREQUIPA,AREQUIPA,SACHACA,FUNDO TEJADA,331446,0401170010,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,0,3,0,0,Sin servicio,Otro,No,No,Sin información,Sin información,-16.419918999999993,-71.58404100000001
AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,SAN BERNARDO,331452,0401180008,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,Otro,No,No,Si,No,-16.366957000000014,-72.14446299999997
AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,LA CHIMBA,331456,0401180012,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,2,5,0,0,Sin servicio,Otro,No,No,No,Si,-16.39457299999998,-72.15870000000001
AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,LATERAL 7,331699,0401210011,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,18,8,16,0,0,Sin servicio,Otro,No,No,Si,No,-16.502557000000024,-72.105685
AREQUIPA,AREQUIPA,UCHUMAYO,LA BUTRON,331769,0401240039,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,0,4,0,0,Sin servicio,Otro,No,No,No,Si,-16.421280000000024,-71.684482
AREQUIPA,CARAVELI,ACARI,TAMBO VIEJO,332104,0403020012,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,19,0,57,0,0,Sin servicio,Otro,No,No,Si,No,-15.451326999999992,-74.62223799999998
AREQUIPA,CARAVELI,ATICO,PIEDRAS BLANCAS,332137,0403030004,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,3,3,0,0,Sin servicio,Otro,No,No,No,Si,-16.15184499999998,-73.83526799999999
AREQUIPA,CARAVELI,ATICO,LA BANDA (LAS SALINAS),332142,0403030009,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-16.22802999999999,-73.622183
AREQUIPA,CARAVELI,ATICO,LA BODEGA,332143,0403030010,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-16.25164000000001,-73.54056000000003
AREQUIPA,CARAVELI,ATICO,CERRO DE ARENA,332144,0403030011,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,11,23,0,0,Sin servicio,Otro,No,No,No,Si,-16.324028,-73.33863500000001
AREQUIPA,CARAVELI,ATICO,CALAVERITAS,332145,0403030012,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,5,15,0,0,Sin servicio,Otro,No,No,Si,Si,-16.360572999999988,-73.27723200000003
AREQUIPA,CARAVELI,ATICO,EL GRAMADAL,332148,0403030015,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-16.229964999999993,-73.63908199999997
AREQUIPA,CARAVELI,ATICO,EL PEAJE ATICO,332151,0403030019,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,35,4,6,0,0,Sin servicio,Otro,No,No,Si,No,-16.233544999999992,-73.59319699999998
AREQUIPA,CARAVELI,ATICO,PUNTA DE LOBOS,332155,0403030024,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,2,4,0,0,Sin servicio,Otro,No,No,No,Si,-16.10383999999999,-73.90016000000003
AREQUIPA,CARAVELI,ATICO,OSCULLO,332157,0403030026,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-16.277168000000017,-73.47035699999998
AREQUIPA,CARAVELI,ATICO,REY SALOMON,332158,0403030027,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,3,4,0,0,Sin servicio,Otro,No,No,No,Si,-16.296598000000017,-73.411498
AREQUIPA,CARAVELI,ATIQUIPA,PARCOY,332161,0403040003,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,4,0,0,Sin servicio,Otro,No,No,No,Si,-15.775879999999972,-74.28790700000002
AREQUIPA,CARAVELI,ATIQUIPA,JAYA,332162,0403040004,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,Otro,No,No,No,Si,-15.768637000000012,-74.32813299999998
AREQUIPA,CARAVELI,ATIQUIPA,ORION,332176,0403040019,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-15.605909999999994,-74.28532999999999
AREQUIPA,CARAVELI,HUANUHUANU,HUANCARIRE,332289,0403090002,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,10,32,0,0,Sin servicio,Otro,No,No,No,Si,-15.499712999999986,-73.91461299999997
AREQUIPA,CARAVELI,HUANUHUANU,HUANUHUANU,332293,0403090006,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,5,15,0,0,Sin servicio,Otro,No,No,No,Si,-15.544746999999973,-73.92357500000003
AREQUIPA,CASTILLA,APLAO,QUERULPA CHICO,332424,0404010039,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,90,85,500,0,0,Sin servicio,Otro,No,No,Si,No,-16.158785000000023,-72.48901000000001
AREQUIPA,CASTILLA,ORCOPAMPA,UMAJALA,332794,0404090007,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,0,7,0,0,Sin servicio,Otro,No,No,No,Si,-14.993701999999985,-72.24090000000001
AREQUIPA,CASTILLA,ORCOPAMPA,PAMPA IRRIGACION HUANCARAMA,332855,0404090075,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,0,5,0,0,Sin servicio,Otro,No,No,No,Si,-15.227689999999996,-72.31786299999999
AREQUIPA,CASTILLA,TIPAN,WIGNE,332961,0404110005,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-15.702297999999985,-72.49513200000001
AREQUIPA,CAYLLOMA,ACHOMA,ANCOCCOLLO,333170,0405020002,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,6,18,0,0,Sin servicio,Otro,No,No,No,Si,-15.647379999999998,-71.73613999999998
AREQUIPA,CAYLLOMA,ACHOMA,WASAPAMPA,333175,0405020007,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-15.668026999999995,-71.68727799999999
AREQUIPA,CAYLLOMA,ACHOMA,UTUNSO,333181,0405020014,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-15.659974999999974,-71.70014300000003
AREQUIPA,CAYLLOMA,ACHOMA,ANANTA,333185,0405020019,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-15.824332000000027,-71.744057
AREQUIPA,CAYLLOMA,ACHOMA,ACHOMA STAF,333203,0405020040,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,5,0,0,Sin servicio,Otro,No,No,No,Si,-15.657380999999987,-71.72264100000001
AREQUIPA,CAYLLOMA,ACHOMA,CRUCE,333212,0405020052,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,5,0,0,Sin servicio,Otro,No,No,No,Si,-15.654055000000028,-71.72799500000002
AREQUIPA,CAYLLOMA,CABANACONDE,MEDIA LUNA,333232,0405030010,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,11,6,7,0,0,Sin servicio,Otro,No,No,Si,Si,-15.611361999999986,-71.95290499999999
AREQUIPA,CAYLLOMA,CABANACONDE,VILLA EL COLCA,333233,0405030011,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,22,8,8,0,0,Sin servicio,Otro,No,No,No,Si,-15.611775000000023,-71.91891199999998
AREQUIPA,CAYLLOMA,CABANACONDE,TAMBOPAMPA,333234,0405030012,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,8,10,0,0,Sin servicio,Otro,No,No,No,Si,-15.620990000000006,-71.85904
AREQUIPA,CAYLLOMA,CABANACONDE,UCRU UCRU,333253,0405030033,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,Si,Si,-15.606209999999976,-72.02181999999999
AREQUIPA,CAYLLOMA,CABANACONDE,LIGUAY,333254,0405030034,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-15.638977000000011,-71.97425800000002
AREQUIPA,CAYLLOMA,CABANACONDE,CHIMPA,333261,0405030052,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,11,9,14,0,0,Sin servicio,Otro,No,No,Si,Si,-15.631136000000026,-71.81721800000003
AREQUIPA,CAYLLOMA,CALLALLI,SALCCAÑA,333560,0405040345,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-15.573786999999982,-71.27305999999999
AREQUIPA,CAYLLOMA,CALLALLI,NUEVA ESPERANZA,333767,0405040610,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-15.400908000000015,-71.29171000000002
AREQUIPA,CAYLLOMA,MADRIGAL,CHUCOCAHUA BAJA (CHUCUCAHUA),334635,0405130005,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-15.517769999999985,-71.87599
AREQUIPA,CAYLLOMA,TUTI,ICHOCCOLLO,335614,0405180024,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,0,2,0,0,Sin servicio,Otro,No,No,No,Si,-15.46081700000002,-71.541113
AREQUIPA,CAYLLOMA,YANQUE,HUALLPA UCCYACHINA,335702,0405190014,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-15.70733100000001,-71.63482399999998
AREQUIPA,CAYLLOMA,YANQUE,CUEVA ALVAREZ,335739,0405190068,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,2,0,0,Sin servicio,Otro,No,No,No,Si,-15.876727000000017,-71.48242399999998
AREQUIPA,CAYLLOMA,YANQUE,CHUSÑA,335756,0405190088,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,Otro,No,No,No,Si,-15.677137000000016,-71.63633800000002
AREQUIPA,CAYLLOMA,YANQUE,ESPINA,335792,0405190133,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,4,0,0,Sin servicio,Otro,No,No,Si,No,-15.933177999999998,-71.608183
AREQUIPA,CAYLLOMA,YANQUE,CUCHO OCCO,335849,0405190192,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,Otro,No,No,No,Si,-15.67779999999999,-71.37009999999998
AREQUIPA,CAYLLOMA,YANQUE,ERUITO,335907,0405190250,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,Otro,No,No,No,Si,-15.800152000000026,-71.44995699999998
AREQUIPA,CAYLLOMA,MAJES,E4,335961,0405200003,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,81,0,325,0,0,Sin servicio,Otro,No,No,Sin información,Sin información,-16.288298999999995,-72.19122800000002
AREQUIPA,CAYLLOMA,MAJES,E6,335962,0405200004,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,190,190,402,0,0,Sin servicio,Otro,No,No,No,Si,-16.283616999999992,-72.22209800000002
AREQUIPA,CAYLLOMA,MAJES,E7,335964,0405200006,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,141,0,566,0,0,Sin servicio,Otro,No,No,Sin información,Sin información,-16.29616199999998,-72.233832
AREQUIPA,CAYLLOMA,MAJES,LA COLINA,335969,0405200016,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Pequeña ciudad,766,0,3064,0,0,Sin servicio,Otro,No,No,Si,No,-16.322928999999988,-72.16877699999998
AREQUIPA,CAYLLOMA,MAJES,PEDREGAL RURAL,335971,0405200021,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,370,0,1480,0,0,Sin servicio,Otro,No,No,Sin información,Sin información,-16.35528499999998,-72.17665799999997
AREQUIPA,CAYLLOMA,MAJES,E8,335975,0405200030,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,130,0,520,0,0,Sin servicio,Otro,No,No,Sin información,Sin información,-16.329147999999975,-72.20853699999998
AREQUIPA,CAYLLOMA,MAJES,LOS PINOS,335976,0405200034,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,32,0,160,0,0,Sin servicio,Otro,No,No,Sin información,Sin información,-16.263112999999976,-72.208887
AREQUIPA,CAYLLOMA,MAJES,E5,335980,0405200040,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,112,0,450,0,0,Sin servicio,Otro,No,No,Sin información,Sin información,-16.272419000000014,-72.20601599999998
AREQUIPA,CAYLLOMA,MAJES,E3,335981,0405200041,NO,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,148,0,595,0,0,Sin servicio,Otro,No,No,Sin información,Sin información,-16.302850999999976,-72.20338099999998
