nom_dep,nom_prov,nom_dist,nom_ccpp,objectid,ubigeo_ccpp,compl_encuesta,tipo_encuesta,p94_ccppesce,tipo_ccpp,vivitotal,vivitot_hab,pobl_total,vivicon_conex,poblcon_accesoserv,tenen_serv,sinserv_formabast,p105_tienesistagua,p107_cuentasistdispexcr,p107a_realizdispexcr,p107a_realizdispexcr_pozocieg,coordx_padre,lat,lng
AMAZONAS,BONGARA,YAMBRASBAMBA,EL MOLINO,316692,0103120040,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,3,12,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-5.789187000000027,-77.87304699999999
AMAZONAS,BONGARA,YAMBRASBAMBA,JALCA,316698,0103120046,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,4,12,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-5.737821999999994,-77.94307199999997
AMAZONAS,BONGARA,YAMBRASBAMBA,ROCAFUERTE,316700,0103120048,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,7,24,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-5.765004999999974,-77.906495
AMAZONAS,BONGARA,YAMBRASBAMBA,PUENTE YAMBRAS,316701,0103120051,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,7,25,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-5.758890000000008,-77.90402999999998
AMAZONAS,CONDORCANQUI,NIEVA,KUSUMATAK,316709,0104010002,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,220,220,582,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-4.408162000000004,-77.960353
AMAZONAS,CONDORCANQUI,NIEVA,PUMPUSHAK,316717,0104010011,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,32,30,90,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-4.518275000000017,-77.94806
AMAZONAS,CONDORCANQUI,NIEVA,ALTO CANAMPA,316730,0104010025,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,40,38,46,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-4.569639999999993,-77.93024500000001
AMAZONAS,CONDORCANQUI,NIEVA,BAJO PAJACUSA,316733,0104010028,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,60,60,144,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-4.574436999999989,-77.81572799999998
AMAZONAS,CONDORCANQUI,NIEVA,NUEVA ESPERANZA,316738,0104010033,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,83,83,341,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-4.611977000000024,-77.98530499999998
AMAZONAS,CONDORCANQUI,NIEVA,YAMAKENTSA,316751,0104010046,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,26,22,48,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-4.66455000000002,-78.03976699999998
AMAZONAS,CONDORCANQUI,NIEVA,QUEBRADA JAPAIME,316760,0104010055,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,45,32,98,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-4.701102999999989,-77.88036699999998
AMAZONAS,CONDORCANQUI,NIEVA,DAUMA,316762,0104010057,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,13,13,62,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-4.7531549999999925,-77.88739500000003
AMAZONAS,CONDORCANQUI,NIEVA,TUNDUSA ESCUELA CENTRO,316763,0104010058,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,44,44,158,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-4.767811999999992,-77.89228800000001
AMAZONAS,CONDORCANQUI,NIEVA,CHORROS,316775,0104010070,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,44,44,120,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-4.847744999999975,-78.023773
AMAZONAS,CONDORCANQUI,NIEVA,SUMPA,316781,0104010076,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,56,56,276,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-4.890431999999976,-77.87558000000001
AMAZONAS,CONDORCANQUI,NIEVA,TOKIO,316784,0104010081,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,51,51,212,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-4.897479999999973,-78.10359999999997
AMAZONAS,CONDORCANQUI,NIEVA,YUWI ENTSA,316790,0104010088,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,30,150,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-4.976450999999997,-77.97821499999998
AMAZONAS,CONDORCANQUI,NIEVA,SAWINTZA,316795,0104010093,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,32,30,120,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-5.117187999999999,-77.938692
AMAZONAS,CONDORCANQUI,NIEVA,ALTO PANQUI - PANKI,316800,0104010098,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,22,22,95,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-5.151368999999988,-78.014207
AMAZONAS,CONDORCANQUI,NIEVA,KAYAUKUINIACU,316802,0104010101,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,25,85,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-5.216640999999981,-77.92341199999998
AMAZONAS,CONDORCANQUI,NIEVA,CUZUMATAC,316807,0104010108,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,40,33,78,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-4.916448000000003,-78.10700500000002
AMAZONAS,CONDORCANQUI,NIEVA,WAWAIM,316815,0104010118,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,18,9,22,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-5.199828000000025,-77.86636499999997
AMAZONAS,CONDORCANQUI,NIEVA,INAYUAM,316818,0104010122,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,40,40,123,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-4.451930000000004,-77.941168
AMAZONAS,CONDORCANQUI,NIEVA,PUTUSH ENTSA,316821,0104010125,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,23,23,85,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-4.636941999999976,-77.99195300000002
AMAZONAS,CONDORCANQUI,NIEVA,DEQUENTAI,316822,0104010128,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,21,17,87,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-4.654456999999979,-77.83905299999998
AMAZONAS,CONDORCANQUI,NIEVA,PEAS,316823,0104010129,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,35,35,160,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-4.65992,-77.83796999999998
AMAZONAS,CONDORCANQUI,NIEVA,SANCHUM,316834,0104010149,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,47,45,125,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-4.509734999999978,-77.70726200000001
AMAZONAS,CONDORCANQUI,NIEVA,AWANASH,316835,0104010151,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,20,20,98,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-5.131880000000024,-77.92680000000001
AMAZONAS,CONDORCANQUI,NIEVA,NUEVA ALIANZA,316842,0104010158,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,4,8,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-4.786200000000008,-77.90433200000001
AMAZONAS,CONDORCANQUI,NIEVA,SHIMBITO,316845,0104010161,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,14,14,63,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-4.5909730000000195,-77.87843700000002
AMAZONAS,CONDORCANQUI,NIEVA,NUMPATKAIM,316847,010401,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,23,23,88,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-4.84542399999998,-77.93037299999997
AMAZONAS,CONDORCANQUI,NIEVA,ALAN GARCIA,316851,010401,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,17,15,76,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-4.84542399999998,-77.93037299999997
AMAZONAS,CONDORCANQUI,NIEVA,DAUM,316856,010401,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,18,18,90,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-4.84542399999998,-77.93037299999997
AMAZONAS,CONDORCANQUI,NIEVA,YAMAKAI ENTSA,316861,010401,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,11,11,50,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-4.84542399999998,-77.93037299999997
AMAZONAS,CONDORCANQUI,NIEVA,BAJO CASUA,316862,010401,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,15,32,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-4.84542399999998,-77.93037299999997
AMAZONAS,CONDORCANQUI,EL CENEPA,PIJUAYAL,316894,0104020031,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,26,26,26,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-4.472915,-78.44680799999998
AMAZONAS,CONDORCANQUI,EL CENEPA,KUYUMATAK,316914,0104020052,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,37,37,153,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-4.419955000000016,-78.31370800000002
AMAZONAS,CONDORCANQUI,EL CENEPA,SUJIN,316915,0104020053,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,23,23,72,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-4.419224999999983,-78.262968
AMAZONAS,CONDORCANQUI,EL CENEPA,NANCHIK ENTSA,316917,0104020056,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,11,8,18,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-4.4543370000000095,-78.194118
AMAZONAS,CONDORCANQUI,EL CENEPA,KAYAMAS,316923,0104020064,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,25,141,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-4.455001999999979,-78.16793200000001
AMAZONAS,CONDORCANQUI,EL CENEPA,SANTA FE,316924,0104020065,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,28,25,76,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-4.632167999999979,-78.20066800000001
AMAZONAS,CONDORCANQUI,EL CENEPA,SAN RAFAEL,316925,0104020066,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,55,55,215,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-4.441154999999981,-78.24776700000001
AMAZONAS,CONDORCANQUI,EL CENEPA,PAGKIS,316926,0104020067,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,9,34,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-4.403880000000015,-78.32185199999998
AMAZONAS,CONDORCANQUI,EL CENEPA,NUEVA ERA,316932,0104020074,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,29,26,82,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-4.420657000000006,-78.25968999999998
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,HUABAL,316966,0104030033,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,70,70,366,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-3.9848099999999818,-77.74143299999997
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,BELEN,316979,0104030048,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,100,100,420,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-4.240409999999997,-77.72457200000002
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,SANTA ROSA,316983,0104030052,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,45,45,225,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-4.322197000000017,-77.722128
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,ALTO PAPAYACU,317000,0104030075,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,34,34,170,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-3.1056879999999865,-77.83006
AMAZONAS,LUYA,LAMUD,EL MITO,317007,0105010003,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,2,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-6.096542999999997,-77.927728
AMAZONAS,LUYA,LAMUD,CHICHITA,317009,0105010005,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-6.0992370000000165,-77.91923300000002
AMAZONAS,LUYA,LAMUD,TOZAN,317011,0105010007,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,3,5,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-6.124392999999998,-77.921603
AMAZONAS,LUYA,LAMUD,TINTA,317012,0105010008,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,3,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-6.122138000000007,-77.97003699999999
AMAZONAS,LUYA,LAMUD,CUELON,317014,0105010011,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,8,18,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.1218620000000215,-77.964402
AMAZONAS,LUYA,LAMUD,CUSHPAURCO,317017,0105010014,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,13,10,20,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.140982000000008,-77.962782
AMAZONAS,LUYA,LAMUD,CUILLCA,317018,0105010015,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,3,7,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.128870000000006,-77.96082999999999
AMAZONAS,LUYA,LAMUD,BAQUIN,317019,0105010017,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,4,7,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-6.125297999999987,-77.99921499999999
AMAZONAS,LUYA,LAMUD,CHEPTA,317020,0105010019,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,2,5,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-6.109193000000005,-78.01956999999999
AMAZONAS,LUYA,LAMUD,CHUMBLATE,317021,0105010020,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,2,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-6.1394599999999855,-77.99318799999998
AMAZONAS,LUYA,LAMUD,PUCACIOC,317023,0105010022,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,2,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-6.111938000000009,-77.999842
AMAZONAS,LUYA,LAMUD,CHINCHIA,317024,0105010023,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,2,2,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-6.133593000000019,-78.001443
AMAZONAS,LUYA,LAMUD,COCHERA,317025,0105010024,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,2,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-6.147064999999998,-77.93187
AMAZONAS,LUYA,LAMUD,JUANITA PAMPA,317027,0105010026,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-6.1212620000000015,-77.91223000000002
AMAZONAS,LUYA,LAMUD,VULCON,317031,0105010030,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,2,2,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-6.137057000000027,-77.97806300000002
AMAZONAS,LUYA,LAMUD,SAÑIN,317034,0105010033,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,1,1,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-6.144518000000005,-77.92881299999999
AMAZONAS,LUYA,LAMUD,SUINTE,317035,0105010034,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-6.119230000000016,-78.007612
AMAZONAS,LUYA,CAMPORREDONDO,CHIRAPISHPA,317048,0105020013,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,3,9,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-6.194362000000012,-78.35431
AMAZONAS,LUYA,CAMPORREDONDO,LAGO - ROJO,317051,0105020016,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,1,1,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.19412699999998,-78.31555700000001
AMAZONAS,LUYA,CAMPORREDONDO,ANGUCHE,317052,0105020017,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,1,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.198447999999985,-78.32383700000003
AMAZONAS,LUYA,CAMPORREDONDO,POTRERO,317056,0105020021,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,8,5,8,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.209838999999988,-78.31783999999999
AMAZONAS,LUYA,CAMPORREDONDO,LIMONES I,317058,0105020023,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,11,4,8,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.222413000000017,-78.32587000000001
AMAZONAS,LUYA,CAMPORREDONDO,SAN JOSE,317059,0105020024,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,15,4,12,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.203618000000006,-78.328375
AMAZONAS,LUYA,CAMPORREDONDO,APANGURAY,317060,0105020025,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,30,1,1,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.221881999999994,-78.31651799999997
AMAZONAS,LUYA,CAMPORREDONDO,COLPITA,317064,0105020029,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,9,2,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.228472000000011,-78.33280300000001
AMAZONAS,LUYA,CAMPORREDONDO,PACAICOLPA,317068,0105020033,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,2,8,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.234733000000006,-78.331323
AMAZONAS,LUYA,CAMPORREDONDO,CEDRO,317069,0105020034,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,1,1,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.2398919999999976,-78.336908
AMAZONAS,LUYA,CAMPORREDONDO,LUCMACUCHO,317074,0105020039,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,11,10,20,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.2346279999999865,-78.34277800000001
AMAZONAS,LUYA,CAMPORREDONDO,PIEDRA GRANDE,317075,0105020041,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,18,1,1,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.2046680000000265,-78.33994200000001
AMAZONAS,LUYA,COCABAMBA,LA LUCMA,317081,0105030006,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,19,17,50,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-6.639734999999973,-78.02329300000002
AMAZONAS,LUYA,COCABAMBA,YOMBLON,317090,0105030016,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,25,23,70,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-6.63037300000002,-78.029447
AMAZONAS,LUYA,COCABAMBA,PAHUANA,317095,0105030023,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,2,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.662778000000003,-78.00425000000001
AMAZONAS,LUYA,COCABAMBA,PACPAPAMPA,317103,0105030031,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,5,2,6,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-6.663459999999986,-78.02057200000002
AMAZONAS,LUYA,COCABAMBA,DOS DE MAYO,317124,0105030055,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,2,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-6.553857999999991,-78.053542
AMAZONAS,LUYA,COCABAMBA,HUALA,317125,0105030056,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,4,15,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-6.550071000000003,-78.01499000000001
AMAZONAS,LUYA,COCABAMBA,ALTO HUALA,317126,0105030057,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,4,2,3,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-6.544236000000012,-78.02958899999999
AMAZONAS,LUYA,COCABAMBA,NUEVO HORIZONTE,317127,0105030058,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,6,5,10,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-6.562254999999993,-78.00474500000001
AMAZONAS,LUYA,COCABAMBA,LOS ALISOS,317128,0105030059,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,7,6,15,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,Si,NA,-6.568111999999985,-77.99165499999998
AMAZONAS,LUYA,CONILA,INGA PAGUANA,317188,0105050012,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,4,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.181489999999997,-78.12540000000001
AMAZONAS,LUYA,CONILA,GOLAC,317192,0105050016,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,2,2,2,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.195670000000007,-78.16728
AMAZONAS,LUYA,CONILA,GRINGO HUAÑUNAN,317193,0105050017,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,2,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-6.197123999999974,-78.15297700000002
AMAZONAS,LUYA,LONGUITA,HUIQUILLA,317219,0105070004,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,10,5,18,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.394357000000014,-77.97875599999998
AMAZONAS,LUYA,LONGUITA,LOS OLIVOS,317228,0105070013,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,12,7,19,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.401797999999985,-77.980748
AMAZONAS,LUYA,LONGUITA,PIEDRA GRANDE,317229,0105070014,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,1,1,1,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.425270000000012,-77.97471999999999
AMAZONAS,LUYA,LUYA,JUISHA,317251,0105090004,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,3,1,1,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,No,Si,NA,-6.1664519999999925,-77.95563299999998
AMAZONAS,LUYA,LUYA,TEJAPATA,317258,0105090011,SI,Independiente,CCPP CON VIVIENDAS Y POBLACIÓN UBICADO,Rural,14,12,54,0,0,Sin servicio,"Manantial, pozo, agua de lluvia",No,No,Si,No,NA,-6.190335000000005,-77.93569000000002
